OriginalCompanyName,CleanedCompanyName,Status,Timestamp
Sylvae Tours NV,Sylvae Tours,ENT LP Active,12/17/2024 18:10
'Greenstaar' SPRL,'Greenstaar',not found in KBO data table,12/17/2024 18:10
Glacier Il Sole,Glacier Il Sole,EU Active,12/17/2024 18:10
GOOSSENS AN,GOOSSENS AN,EU Stopped,12/17/2024 18:10
Proteika,Proteika,not found in KBO data table,12/17/2024 18:11
Labelist,Labelist,EU Stopped,12/17/2024 18:11
De Meulemeester Transport BVBA,De Meulemeester Transport,not found in KBO data table,12/17/2024 18:12
Apotheek Breendonkfarma BVBA,Apotheek Breendonkfarma,ENT LP Active,12/17/2024 18:12
Doms BVBA,Doms,not found in KBO data table,12/17/2024 18:13
Matheus H,Matheus H,not found in KBO data table,12/17/2024 18:13
Ravier/Cecile,Ravier/Cecile,not found in KBO data table,12/17/2024 18:14
Degryse Christa,Degryse Christa,not found in KBO data table,12/17/2024 18:14
CAMPING PRE DES MOUTONS,CAMPING PRE DES MOUTONS,EU Stopped,12/17/2024 18:15
Insulair BVBA,Insulair,ENT LP Stopped,12/17/2024 18:15
Alpha Garden SPRL,Alpha Garden,ENT LP Active,12/17/2024 18:22
Verzekeringskantoor Johan De Smedt BVBA,Verzekeringskantoor Johan De Smedt,ENT LP Active,12/17/2024 18:22
Hydrockx,Hydrockx,not found in KBO data table,12/17/2024 18:23
Fontaine V. sa,Fontaine V. sa,not found in KBO data table,12/17/2024 18:25
Ligue Francophone de Football en Salle ASBL,Ligue Francophone de Football en Salle,ENT LP Active,12/17/2024 18:25
Domestic Solutions Bvba,Domestic Solutions,ENT LP Stopped,12/17/2024 18:26
TDS SCRL,TDS,not found in KBO data table,12/17/2024 18:26
MCS,MCS,not found in KBO data table,12/17/2024 18:26
VMW Accountants,VMW Accountants,ENT LP Active,12/17/2024 18:27
Lerat/Michel,Lerat/Michel,not found in KBO data table,12/17/2024 18:27
Van Eylen S,Van Eylen S,not found in KBO data table,12/17/2024 18:27
Coppens Koen,Coppens Koen,not found in KBO data table,12/17/2024 18:28
Boeket,Boeket,ENT LP Stopped,12/17/2024 18:28
Advocatenkantoor Janssen,Advocatenkantoor Janssen,not found in KBO data table,12/17/2024 18:28
Bloemen/Marcel,Bloemen/Marcel,not found in KBO data table,12/17/2024 18:29
Anigra,Anigra,EU Stopped,12/17/2024 18:29
Mike Robberechts BVBA,Mike Robberechts,ENT LP Active,12/17/2024 18:30
DVS PC Systems BVBA,DVS PC Systems,not found in KBO data table,12/17/2024 18:30
la chaleur ideale,la chaleur ideale,not found in KBO data table,12/17/2024 18:30
Homewise NV,Homewise,ENT LP Active,12/17/2024 18:31
Van Der Borght/Jan,Van Der Borght/Jan,not found in KBO data table,12/17/2024 18:32
Pahari,Pahari,ENT LP Stopped,12/17/2024 18:32
Van Gansen Autocenter [VAN GANSEN NV],Van Gansen Autocenter [VAN GANSEN ],not found in KBO data table,12/17/2024 18:33
Van Looveren,Van Looveren,not found in KBO data table,12/17/2024 18:33
Aerts Trucks,Aerts Trucks,ENT LP Active,12/17/2024 18:34
Smits/Els,Smits/Els,not found in KBO data table,12/17/2024 18:34
