OriginalCompanyName,CleanedCompanyName,Status,Timestamp
Atoll interim nv,Atoll interim,ENT LP Stopped,2024-12-17 18:05:08
CSP Benelux SA,CSP Benelux SA,not found in KBO data table,2024-12-17 18:05:55
Petit,Petit,not found in KBO data table,2024-12-17 18:06:14
Van De Meerssche Willem,Van De Meerssche Willem,not found in KBO data table,2024-12-17 18:06:30
OUALMAKRAN A,OUALMAKRAN A,not found in KBO data table,2024-12-17 18:06:45
De Jonghe/Walter,De Jonghe/Walter,not found in KBO data table,2024-12-17 18:07:01
Matinag SA,Matinag SA,not found in KBO data table,2024-12-17 18:07:17
Adecco Personnel Services Sa-Nv,Adecco Personnel Services Sa-,not found in KBO data table,2024-12-17 18:07:32
Woonbureau nv,Woonbureau,ENT LP Active,2024-12-17 18:07:48
Cinetec SPRL,Cinetec,ENT LP Active,2024-12-17 18:08:03
"Huyghe Luc bvba, Huyghe Luc Tuinaanleg [TUINAANLEG LUC HUYGHE]","Huyghe Luc , Huyghe Luc Tuinaanleg [TUINAANLEG LUC HUYGHE]",not found in KBO data table,2024-12-17 18:08:35
I.F.S. BVBA,I.F.S.,EU Stopped,2024-12-17 18:08:50
Buts/Johan,Buts/Johan,not found in KBO data table,2024-12-17 18:09:06
Chemicar Europe NV,Chemicar Europe,ENT LP Active,2024-12-17 18:09:21
Noyelle Pneus SPRL,Noyelle Pneus,ENT LP Active,2024-12-17 18:09:37
Tournay Food SPRL,Tournay Food,ENT LP Stopped,2024-12-17 18:09:53
Segers/Erwin,Segers/Erwin,not found in KBO data table,2024-12-17 18:10:09
Verpleging De Voorzorg,Verpleging De Voorzorg,EU Active,2024-12-17 18:10:24
Moeyaert W. nv [W. MOEYAERT NV],Moeyaert W.  [W. MOEYAERT ],not found in KBO data table,2024-12-17 18:10:40
Hotel Patritius BVBA,Hotel Patritius,EU Active,2024-12-17 18:10:55
Beauty Salon Hilde,Beauty Salon Hilde,EU Active,2024-12-17 18:11:11
Verheyen R.,Verheyen R.,ENT LP Active,2024-12-17 18:11:26
Vanderwegen Frigo-Service BVBA,Vanderwegen Frigo-Service,not found in KBO data table,2024-12-17 18:11:57
M.S.A. SA,M.S.A. SA,not found in KBO data table,2024-12-17 18:12:13
Equipal BVBA,Equipal,ENT LP Stopped,2024-12-17 18:13:16
Ann Vandamme,Ann Vandamme,EU Stopped,2024-12-17 18:13:31
Unicell NV,Unicell,ENT LP Stopped,2024-12-17 18:13:47
Uniglobe Travel NV,Uniglobe Travel,EU Active,2024-12-17 18:14:02
ONAB,ONAB,EU Stopped,2024-12-17 18:15:21
Immo Stephanie,Immo Stephanie,EU Stopped,2024-12-17 18:15:36
(e)motion VZW,(e)motion,not found in KBO data table,2024-12-17 18:16:08
Transport Lievens,Transport Lievens,not found in KBO data table,2024-12-17 18:16:24
Merad/Beya,Merad/Beya,not found in KBO data table,2024-12-17 18:16:39
ANSEEUW Sabine,ANSEEUW Sabine,EU Active,2024-12-17 18:17:11
Salsa,Salsa,not found in KBO data table,2024-12-17 18:17:58
Siemens N.V.,Siemens N.V.,not found in KBO data table,2024-12-17 18:18:14
De Vos Salix BVBA,De Vos Salix,not found in KBO data table,2024-12-17 18:18:30
Koffiepot (De),Koffiepot (De),not found in KBO data table,2024-12-17 18:18:46
RENS PAUL,RENS PAUL,not found in KBO data table,2024-12-17 18:19:02
M.D.C Baileux,M.D.C Baileux,not found in KBO data table,2024-12-17 18:19:17
Maas Communicatie NV,Maas Communicatie,ENT LP Active,2024-12-17 18:19:33
Tapguard,Tapguard,ENT LP Stopped,2024-12-17 18:20:04
P.M.C.,P.M.C.,ENT LP Stopped,2024-12-17 18:21:07
Pose BVBA,Pose,not found in KBO data table,2024-12-17 18:21:39
Develter bvba,Develter,not found in KBO data table,2024-12-17 18:21:55
Cocquyt Meubelen NV,Cocquyt Meubelen,not found in KBO data table,2024-12-17 18:22:11
Instruxion NV,Instruxion,ENT LP Active,2024-12-17 18:23:28
Hermic NV,Hermic,ENT LP Stopped,2024-12-17 18:24:15
Institut Saint-Etienne ASBL,Institut Saint-Etienne,not found in KBO data table,2024-12-17 18:24:30
Vermeulen C,Vermeulen C,not found in KBO data table,2024-12-17 18:25:01
Ant Research,Ant Research,ENT LP Stopped,2024-12-17 18:25:17
Amon Technologies Nv,Amon Technologies,ENT LP Stopped,2024-12-17 18:25:33
Smeets M,Smeets M,not found in KBO data table,2024-12-17 18:25:48
Spazio Verde BVBA,Spazio Verde,ENT LP Stopped,2024-12-17 18:26:04
Roegiers Constructie BVBA,Roegiers Constructie,ENT LP Active,2024-12-17 18:26:20
De Roo Claude SPRL,De Roo Claude,EU Active,2024-12-17 18:31:25
Rustoord Op Haanven VZW,Rustoord Op Haanven,not found in KBO data table,2024-12-17 18:31:41
Bosendorf/Dominique,Bosendorf/Dominique,not found in KBO data table,2024-12-17 18:31:56
Dotch BVBA,Dotch,ENT LP Stopped,2024-12-17 18:32:12
Golf Shop (The) VZW,Golf Shop (The),not found in KBO data table,2024-12-17 18:32:27
Kipling [KIPLING SHOP],Kipling [KIPLING SHOP],not found in KBO data table,2024-12-17 18:02:45
Vanlaeres/Annie,Vanlaeres/Annie,not found in KBO data table,2024-12-17 18:03:01
Van Rolleghem/Jaak,Van Rolleghem/Jaak,not found in KBO data table,2024-12-17 18:03:17
Entaco NV,Entaco,ENT LP Active,2024-12-17 18:03:33
ZIEGLER NV-SA,ZIEGLER -SA,not found in KBO data table,2024-12-17 18:04:05
Camping Le Palis SA,Camping Le Palis SA,not found in KBO data table,2024-12-17 18:04:21
Meys J,Meys J,not found in KBO data table,2024-12-17 18:04:36
Joint Aviation training group CV,Joint Aviation training group,ENT LP Stopped,2024-12-17 18:04:52
Antwerps Beroepskrediet,Antwerps Beroepskrediet,EU Stopped,2024-12-17 18:05:39
Universit?Â© De Mons Hainaut,Universit?Â© De Mons Hainaut,not found in KBO data table,2024-12-17 18:05:55
AMERIKAANSE STOCK NEEROETEREN NV,AMERIKAANSE STOCK NEEROETEREN,EU Active,2024-12-17 18:06:26
Chevalier/Dominique,Chevalier/Dominique,not found in KBO data table,2024-12-17 18:06:57
Aelbrecht/Renaat,Aelbrecht/Renaat,not found in KBO data table,2024-12-17 18:07:29
CAP Soleil,CAP Soleil,EU Stopped,2024-12-17 18:07:44
Containerdienst Verschueren BVBA,Containerdienst Verschueren,ENT LP Active,2024-12-17 18:08:15
Fidumod bvba,Fidumod,ENT LP Active,2024-12-17 18:08:31
Lambert Fr?res SA,Lambert Fr?res SA,not found in KBO data table,2024-12-17 18:08:47
ESPACE B.B,ESPACE B.B,ENT LP Stopped,2024-12-17 18:09:18
Gandarelsa BVBA,Gandarelsa,ENT LP Stopped,2024-12-17 18:09:33
Sylvae Tours NV,Sylvae Tours,ENT LP Active,2024-12-17 18:10:05
'Greenstaar' SPRL,'Greenstaar',not found in KBO data table,2024-12-17 18:10:20
Glacier Il Sole,Glacier Il Sole,EU Active,2024-12-17 18:10:36
GOOSSENS AN,GOOSSENS AN,EU Stopped,2024-12-17 18:10:52
Proteika,Proteika,not found in KBO data table,2024-12-17 18:11:23
Labelist,Labelist,EU Stopped,2024-12-17 18:11:38
De Meulemeester Transport BVBA,De Meulemeester Transport,not found in KBO data table,2024-12-17 18:12:25
Apotheek Breendonkfarma BVBA,Apotheek Breendonkfarma,ENT LP Active,2024-12-17 18:12:57
Doms BVBA,Doms,not found in KBO data table,2024-12-17 18:13:30
Matheus H,Matheus H,not found in KBO data table,2024-12-17 18:13:46
Ravier/Cecile,Ravier/Cecile,not found in KBO data table,2024-12-17 18:14:02
Degryse Christa,Degryse Christa,not found in KBO data table,2024-12-17 18:14:33
CAMPING PRE DES MOUTONS,CAMPING PRE DES MOUTONS,EU Stopped,2024-12-17 18:15:04
Insulair BVBA,Insulair,ENT LP Stopped,2024-12-17 18:15:20
Alpha Garden SPRL,Alpha Garden,ENT LP Active,2024-12-17 18:22:43
Verzekeringskantoor Johan De Smedt BVBA,Verzekeringskantoor Johan De Smedt,ENT LP Active,2024-12-17 18:22:59
Hydrockx,Hydrockx,not found in KBO data table,2024-12-17 18:23:15
Fontaine V. sa,Fontaine V. sa,not found in KBO data table,2024-12-17 18:25:33
Ligue Francophone de Football en Salle ASBL,Ligue Francophone de Football en Salle,ENT LP Active,2024-12-17 18:25:48
Domestic Solutions Bvba,Domestic Solutions,ENT LP Stopped,2024-12-17 18:26:19
TDS SCRL,TDS,not found in KBO data table,2024-12-17 18:26:35
MCS,MCS,not found in KBO data table,2024-12-17 18:26:53
VMW Accountants,VMW Accountants,ENT LP Active,2024-12-17 18:27:08
Lerat/Michel,Lerat/Michel,not found in KBO data table,2024-12-17 18:27:24
Van Eylen S,Van Eylen S,not found in KBO data table,2024-12-17 18:27:55
Coppens Koen,Coppens Koen,not found in KBO data table,2024-12-17 18:28:11
Boeket,Boeket,ENT LP Stopped,2024-12-17 18:28:28
Advocatenkantoor Janssen,Advocatenkantoor Janssen,not found in KBO data table,2024-12-17 18:28:44
Bloemen/Marcel,Bloemen/Marcel,not found in KBO data table,2024-12-17 18:29:00
Anigra,Anigra,EU Stopped,2024-12-17 18:29:15
Mike Robberechts BVBA,Mike Robberechts,ENT LP Active,2024-12-17 18:30:02
DVS PC Systems BVBA,DVS PC Systems,not found in KBO data table,2024-12-17 18:30:17
la chaleur ideale,la chaleur ideale,not found in KBO data table,2024-12-17 18:30:48
Homewise NV,Homewise,ENT LP Active,2024-12-17 18:31:50
Van Der Borght/Jan,Van Der Borght/Jan,not found in KBO data table,2024-12-17 18:32:22
Pahari,Pahari,ENT LP Stopped,2024-12-17 18:32:37
Van Gansen Autocenter [VAN GANSEN NV],Van Gansen Autocenter [VAN GANSEN ],not found in KBO data table,2024-12-17 18:33:08
Van Looveren,Van Looveren,not found in KBO data table,2024-12-17 18:33:57
Aerts Trucks,Aerts Trucks,ENT LP Active,2024-12-17 18:34:28
Smits/Els,Smits/Els,not found in KBO data table,2024-12-17 18:34:43
